algoritmo;probabilidade_erro;size_of_array;largest_sorted_subarray;k_unordered_sequence;percentual_k_unordered;percentual_maior_array
merge;0.02;10000;44;1693;16.93;0.44
merge;0.02;10000;55;1737;17.37;0.55
merge;0.02;10000;37;1724;17.24;0.37
merge;0.02;10000;44;1693;16.93;0.44
merge;0.02;10000;44;1693;16.93;0.44
merge;0.02;10000;37;1699;16.99;0.37
merge;0.02;10000;37;1718;17.18;0.37
merge;0.02;10000;37;1718;17.18;0.37
merge;0.02;10000;33;1726;17.26;0.33
merge;0.02;10000;33;1733;17.33;0.33
merge;0.02;10000;33;1726;17.26;0.33
merge;0.02;10000;33;1733;17.33;0.33
merge;0.02;10000;31;1734;17.34;0.31
merge;0.02;10000;36;1779;17.79;0.36
merge;0.02;10000;35;1697;16.97;0.35
merge;0.02;10000;36;1779;17.79;0.36
merge;0.02;10000;35;1695;16.95;0.35
merge;0.02;10000;35;1695;16.95;0.35
merge;0.02;10000;36;1757;17.57;0.36
merge;0.02;10000;35;1695;16.95;0.35
merge;0.02;10000;36;1757;17.57;0.36
merge;0.02;10000;40;1705;17.05;0.4
merge;0.02;10000;40;1705;17.05;0.4
merge;0.02;10000;35;1697;16.97;0.35
merge;0.02;10000;37;1699;16.99;0.37
merge;0.02;10000;35;1711;17.11;0.35
merge;0.02;10000;35;1697;16.97;0.35
merge;0.02;10000;37;1723;17.23;0.37
merge;0.02;10000;37;1699;16.99;0.37
merge;0.02;10000;37;1699;16.99;0.37
merge;0.02;10000;37;1723;17.23;0.37
merge;0.02;10000;35;1711;17.11;0.35
merge;0.02;10000;35;1697;16.97;0.35
merge;0.02;10000;37;1723;17.23;0.37
merge;0.02;10000;37;1699;16.99;0.37
merge;0.02;10000;40;1705;17.05;0.4
merge;0.02;10000;40;1705;17.05;0.4
merge;0.02;10000;36;1757;17.57;0.36
merge;0.02;10000;35;1695;16.95;0.35
merge;0.02;10000;36;1757;17.57;0.36
merge;0.02;10000;35;1695;16.95;0.35
merge;0.02;10000;35;1695;16.95;0.35
merge;0.02;10000;36;1779;17.79;0.36
merge;0.02;10000;36;1779;17.79;0.36
merge;0.02;10000;35;1697;16.97;0.35
merge;0.02;10000;31;1734;17.34;0.31
merge;0.02;10000;33;1733;17.33;0.33
merge;0.02;10000;33;1726;17.26;0.33
merge;0.02;10000;33;1733;17.33;0.33
merge;0.02;10000;37;1718;17.18;0.37
merge;0.02;10000;33;1726;17.26;0.33
merge;0.02;10000;37;1699;16.99;0.37
merge;0.02;10000;37;1718;17.18;0.37
merge;0.02;10000;44;1693;16.93;0.44
merge;0.02;10000;37;1724;17.24;0.37
merge;0.02;10000;44;1693;16.93;0.44
merge;0.02;10000;44;1693;16.93;0.44
merge;0.02;10000;55;1737;17.37;0.55
merge;0.02;10000;44;1693;16.93;0.44
merge;0.02;10000;55;1737;17.37;0.55
merge;0.02;10000;55;1737;17.37;0.55
merge;0.02;10000;44;1693;16.93;0.44
merge;0.02;10000;37;1724;17.24;0.37
merge;0.02;10000;55;1737;17.37;0.55
merge;0.02;10000;33;1726;17.26;0.33
merge;0.02;10000;37;1718;17.18;0.37
merge;0.02;10000;37;1718;17.18;0.37
merge;0.02;10000;37;1699;16.99;0.37
merge;0.02;10000;33;1733;17.33;0.33
