algoritmo;probabilidade_erro;size_of_array;largest_sorted_subarray;k_unordered_sequence;percentual_k_unordered;percentual_maior_array
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;20;12;12.0;20.0
quick;0.02;100;18;11;11.0;18.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;21;11;11.0;21.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;21;11;11.0;21.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;21;11;11.0;21.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;21;11;11.0;21.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;18;11;11.0;18.0
quick;0.02;100;20;12;12.0;20.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;20;12;12.0;20.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;18;11;11.0;18.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;21;11;11.0;21.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;21;11;11.0;21.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;20;12;12.0;20.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;20;12;12.0;20.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;21;11;11.0;21.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;21;11;11.0;21.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;20;12;12.0;20.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;20;12;12.0;20.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;18;11;11.0;18.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;21;11;11.0;21.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;21;11;11.0;21.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;22;10;10.0;22.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;21;11;11.0;21.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;21;11;11.0;21.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;37;10;10.0;37.0
quick;0.02;100;18;11;11.0;18.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;21;10;10.0;21.0
quick;0.02;100;20;12;12.0;20.0
quick;0.02;100;18;8;8.0;18.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;23;10;10.0;23.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;42;9;9.0;42.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;29;10;10.0;29.0
quick;0.02;100;24;9;9.0;24.0
quick;0.02;100;24;9;9.0;24.0
quick;0.02;100;20;12;12.0;20.0
quick;0.02;100;20;12;12.0;20.0
quick;0.02;100;34;6;6.0;34.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;18;11;11.0;18.0
quick;0.02;100;34;6;6.0;34.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;24;9;9.0;24.0
quick;0.02;100;24;9;9.0;24.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;24;9;9.0;24.0
quick;0.02;100;29;10;10.0;29.0
quick;0.02;100;29;10;10.0;29.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;28;7;7.0;28.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;22;11;11.0;22.0
quick;0.02;100;15;9;9.0;15.0
quick;0.02;100;15;9;9.0;15.0
quick;0.02;100;15;9;9.0;15.0
quick;0.02;100;15;9;9.0;15.0
quick;0.02;100;15;9;9.0;15.0
quick;0.02;100;15;9;9.0;15.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;22;11;11.0;22.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;22;11;11.0;22.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;29;10;10.0;29.0
quick;0.02;100;29;10;10.0;29.0
quick;0.02;100;24;9;9.0;24.0
quick;0.02;100;24;9;9.0;24.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;24;9;9.0;24.0
quick;0.02;100;34;6;6.0;34.0
quick;0.02;100;18;11;11.0;18.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;34;6;6.0;34.0
quick;0.02;100;20;12;12.0;20.0
quick;0.02;100;20;12;12.0;20.0
quick;0.02;100;24;9;9.0;24.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;29;10;10.0;29.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;39;9;9.0;39.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;22;8;8.0;22.0
quick;0.02;100;24;9;9.0;24.0
quick;0.02;100;24;9;9.0;24.0
quick;0.02;100;20;12;12.0;20.0
quick;0.02;100;20;12;12.0;20.0
quick;0.02;100;18;11;11.0;18.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;34;6;6.0;34.0
quick;0.02;100;18;11;11.0;18.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;24;9;9.0;24.0
quick;0.02;100;24;9;9.0;24.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;29;10;10.0;29.0
quick;0.02;100;29;10;10.0;29.0
quick;0.02;100;21;11;11.0;21.0
quick;0.02;100;29;10;10.0;29.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;22;11;11.0;22.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;22;11;11.0;22.0
quick;0.02;100;22;11;11.0;22.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;22;11;11.0;22.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;15;9;9.0;15.0
quick;0.02;100;15;9;9.0;15.0
quick;0.02;100;15;9;9.0;15.0
quick;0.02;100;15;9;9.0;15.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;22;11;11.0;22.0
quick;0.02;100;22;11;11.0;22.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;22;11;11.0;22.0
quick;0.02;100;22;11;11.0;22.0
quick;0.02;100;27;11;11.0;27.0
quick;0.02;100;22;12;12.0;22.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;28;8;8.0;28.0
quick;0.02;100;21;11;11.0;21.0
