algoritmo;probabilidade_erro;size_of_array;largest_sorted_subarray;k_unordered_sequence;percentual_k_unordered;percentual_maior_array
bubble;0.0001;10000;9846;4;0.04;98.46
bubble;0.0001;10000;6313;3;0.03;63.13
bubble;0.0001;10000;5404;8;0.08;54.04
bubble;0.0001;10000;9501;5;0.05;95.01
bubble;0.0001;10000;9766;8;0.08;97.66
bubble;0.0001;10000;8008;7;0.07;80.08
bubble;0.0001;10000;8669;5;0.05;86.69
bubble;0.0001;10000;7541;7;0.07;75.41
bubble;0.0001;10000;9603;2;0.02;96.03
bubble;0.0001;10000;6831;3;0.03;68.31
bubble;0.0001;10000;9740;4;0.04;97.4
bubble;0.0001;10000;8976;5;0.05;89.76
bubble;0.0001;10000;8471;6;0.06;84.71
bubble;0.0001;10000;9081;11;0.11;90.81
bubble;0.0001;10000;9393;5;0.05;93.93
bubble;0.0001;10000;9017;4;0.04;90.17
bubble;0.0001;10000;5483;7;0.07;54.83
bubble;0.0001;10000;6750;4;0.04;67.5
bubble;0.0001;10000;7612;4;0.04;76.12
bubble;0.0001;10000;8703;7;0.07;87.03
bubble;0.0001;10000;9187;6;0.06;91.87
bubble;0.0001;10000;8771;2;0.02;87.71
bubble;0.0001;10000;9542;8;0.08;95.42
bubble;0.0001;10000;8231;8;0.08;82.31
bubble;0.0001;10000;6086;5;0.05;60.86
bubble;0.0001;10000;8736;6;0.06;87.36
bubble;0.0001;10000;6106;7;0.07;61.06
bubble;0.0001;10000;9254;5;0.05;92.54
bubble;0.0001;10000;9611;3;0.03;96.11
bubble;0.0001;10000;8180;10;0.1;81.8
bubble;0.0001;10000;2761;5;0.05;27.61
bubble;0.0001;10000;9889;4;0.04;98.89
bubble;0.0001;10000;7561;6;0.06;75.61
bubble;0.0001;10000;9818;2;0.02;98.18
bubble;0.0001;10000;3487;10;0.1;34.87
bubble;0.0001;10000;6628;4;0.04;66.28
bubble;0.0001;10000;7323;6;0.06;73.23
bubble;0.0001;10000;8510;5;0.05;85.1
bubble;0.0001;10000;9152;6;0.06;91.52
bubble;0.0001;10000;9658;4;0.04;96.58
bubble;0.0001;10000;8755;4;0.04;87.55
bubble;0.0001;10000;4941;4;0.04;49.41
bubble;0.0001;10000;7918;6;0.06;79.18
bubble;0.0001;10000;9538;4;0.04;95.38
bubble;0.0001;10000;9107;4;0.04;91.07
bubble;0.0001;10000;5884;5;0.05;58.84
bubble;0.0001;10000;9167;4;0.04;91.67
bubble;0.0001;10000;8015;8;0.08;80.15
bubble;0.0001;10000;5888;4;0.04;58.88
bubble;0.0001;10000;9890;4;0.04;98.9
bubble;0.0001;10000;9771;4;0.04;97.71
bubble;0.0001;10000;9603;6;0.06;96.03
bubble;0.0001;10000;9123;7;0.07;91.23
bubble;0.0001;10000;9896;3;0.03;98.96
bubble;0.0001;10000;8992;5;0.05;89.92
bubble;0.0001;10000;7681;8;0.08;76.81
bubble;0.0001;10000;6114;10;0.1;61.14
bubble;0.0001;10000;5271;4;0.04;52.71
bubble;0.0001;10000;9988;1;0.01;99.88
bubble;0.0001;10000;9112;6;0.06;91.12
bubble;0.0001;10000;9322;5;0.05;93.22
bubble;0.0001;10000;9160;3;0.03;91.6
bubble;0.0001;10000;9352;6;0.06;93.52
bubble;0.0001;10000;9288;5;0.05;92.88
bubble;0.0001;10000;8081;8;0.08;80.81
bubble;0.0001;10000;9137;5;0.05;91.37
bubble;0.0001;10000;8992;4;0.04;89.92
bubble;0.0001;10000;8149;6;0.06;81.49
bubble;0.0001;10000;8396;5;0.05;83.96
bubble;0.0001;10000;7243;5;0.05;72.43
bubble;0.0001;10000;9693;4;0.04;96.93
bubble;0.0001;10000;9886;2;0.02;98.86
bubble;0.0001;10000;9841;2;0.02;98.41
bubble;0.0001;10000;8745;7;0.07;87.45
bubble;0.0001;10000;8839;4;0.04;88.39
bubble;0.0001;10000;6334;5;0.05;63.34
bubble;0.0001;10000;4953;6;0.06;49.53
bubble;0.0001;10000;7224;7;0.07;72.24
bubble;0.0001;10000;9490;4;0.04;94.9
bubble;0.0001;10000;5266;10;0.1;52.66
bubble;0.0001;10000;9882;5;0.05;98.82
bubble;0.0001;10000;9196;8;0.08;91.96
bubble;0.0001;10000;5002;5;0.05;50.02
bubble;0.0001;10000;9870;4;0.04;98.7
bubble;0.0001;10000;8310;5;0.05;83.1
bubble;0.0001;10000;9126;5;0.05;91.26
bubble;0.0001;10000;9676;3;0.03;96.76
bubble;0.0001;10000;7030;3;0.03;70.3
bubble;0.0001;10000;4673;3;0.03;46.73
bubble;0.0001;10000;6789;3;0.03;67.89
bubble;0.0001;10000;9746;5;0.05;97.46
bubble;0.0001;10000;9670;4;0.04;96.7
bubble;0.0001;10000;5274;10;0.1;52.74
bubble;0.0001;10000;9982;4;0.04;99.82
bubble;0.0001;10000;8150;5;0.05;81.5
bubble;0.0001;10000;9345;3;0.03;93.45
bubble;0.0001;10000;9908;1;0.01;99.08
bubble;0.0001;10000;5386;9;0.09;53.86
bubble;0.0001;10000;9947;3;0.03;99.47
bubble;0.0001;10000;8109;4;0.04;81.09
bubble;0.0001;10000;6432;3;0.03;64.32
bubble;0.0001;10000;3971;3;0.03;39.71
bubble;0.0001;10000;9582;6;0.06;95.82
bubble;0.0001;10000;9034;6;0.06;90.34
bubble;0.0001;10000;5541;7;0.07;55.41
bubble;0.0001;10000;9478;6;0.06;94.78
bubble;0.0001;10000;9902;3;0.03;99.02
bubble;0.0001;10000;9776;3;0.03;97.76
bubble;0.0001;10000;5096;3;0.03;50.96
bubble;0.0001;10000;4719;6;0.06;47.19
bubble;0.0001;10000;5579;6;0.06;55.79
bubble;0.0001;10000;8429;7;0.07;84.29
bubble;0.0001;10000;9247;6;0.06;92.47
bubble;0.0001;10000;9807;6;0.06;98.07
bubble;0.0001;10000;9329;5;0.05;93.29
bubble;0.0001;10000;7778;6;0.06;77.78
bubble;0.0001;10000;7576;5;0.05;75.76
bubble;0.0001;10000;8068;8;0.08;80.68
bubble;0.0001;10000;9574;4;0.04;95.74
bubble;0.0001;10000;9858;4;0.04;98.58
bubble;0.0001;10000;9884;4;0.04;98.84
bubble;0.0001;10000;8855;8;0.08;88.55
bubble;0.0001;10000;9818;2;0.02;98.18
bubble;0.0001;10000;9493;7;0.07;94.93
bubble;0.0001;10000;5557;7;0.07;55.57
bubble;0.0001;10000;9992;2;0.02;99.92
bubble;0.0001;10000;8851;5;0.05;88.51
bubble;0.0001;10000;8089;6;0.06;80.89
bubble;0.0001;10000;5420;3;0.03;54.2
bubble;0.0001;10000;8542;9;0.09;85.42
bubble;0.0001;10000;9020;5;0.05;90.2
bubble;0.0001;10000;8890;6;0.06;88.9
bubble;0.0001;10000;9595;6;0.06;95.95
bubble;0.0001;10000;9740;3;0.03;97.4
bubble;0.0001;10000;9829;3;0.03;98.29
bubble;0.0001;10000;6753;10;0.1;67.53
bubble;0.0001;10000;7753;8;0.08;77.53
bubble;0.0001;10000;6050;7;0.07;60.5
bubble;0.0001;10000;8808;4;0.04;88.08
bubble;0.0001;10000;9082;1;0.01;90.82
bubble;0.0001;10000;7638;5;0.05;76.38
bubble;0.0001;10000;9389;4;0.04;93.89
bubble;0.0001;10000;9526;2;0.02;95.26
bubble;0.0001;10000;7853;9;0.09;78.53
bubble;0.0001;10000;8590;7;0.07;85.9
bubble;0.0001;10000;7839;7;0.07;78.39
bubble;0.0001;10000;9459;4;0.04;94.59
bubble;0.0001;10000;8035;4;0.04;80.35
bubble;0.0001;10000;4158;3;0.03;41.58
bubble;0.0001;10000;9903;3;0.03;99.03
bubble;0.0001;10000;9297;4;0.04;92.97
bubble;0.0001;10000;7993;2;0.02;79.93
bubble;0.0001;10000;9748;3;0.03;97.48
bubble;0.0001;10000;8429;6;0.06;84.29
bubble;0.0001;10000;8415;4;0.04;84.15
bubble;0.0001;10000;7648;6;0.06;76.48
bubble;0.0001;10000;8655;9;0.09;86.55
bubble;0.0001;10000;4260;10;0.1;42.6
bubble;0.0001;10000;9875;3;0.03;98.75
bubble;0.0001;10000;9650;3;0.03;96.5
bubble;0.0001;10000;8133;5;0.05;81.33
bubble;0.0001;10000;8460;3;0.03;84.6
bubble;0.0001;10000;9747;2;0.02;97.47
bubble;0.0001;10000;8706;6;0.06;87.06
bubble;0.0001;10000;9386;7;0.07;93.86
bubble;0.0001;10000;9856;3;0.03;98.56
bubble;0.0001;10000;8367;7;0.07;83.67
bubble;0.0001;10000;9306;8;0.08;93.06
bubble;0.0001;10000;5348;4;0.04;53.48
bubble;0.0001;10000;9142;7;0.07;91.42
bubble;0.0001;10000;6980;11;0.11;69.8
bubble;0.0001;10000;7832;5;0.05;78.32
bubble;0.0001;10000;9602;4;0.04;96.02
bubble;0.0001;10000;8862;6;0.06;88.62
bubble;0.0001;10000;9892;2;0.02;98.92
bubble;0.0001;10000;9973;3;0.03;99.73
bubble;0.0001;10000;5390;3;0.03;53.9
bubble;0.0001;10000;9248;7;0.07;92.48
bubble;0.0001;10000;9040;6;0.06;90.4
bubble;0.0001;10000;9667;3;0.03;96.67
bubble;0.0001;10000;9237;4;0.04;92.37
bubble;0.0001;10000;7575;8;0.08;75.75
bubble;0.0001;10000;9689;2;0.02;96.89
bubble;0.0001;10000;9372;7;0.07;93.72
bubble;0.0001;10000;9385;7;0.07;93.85
bubble;0.0001;10000;9894;7;0.07;98.94
bubble;0.0001;10000;9627;7;0.07;96.27
bubble;0.0001;10000;7639;7;0.07;76.39
bubble;0.0001;10000;6943;3;0.03;69.43
bubble;0.0001;10000;4896;10;0.1;48.96
bubble;0.0001;10000;7625;6;0.06;76.25
bubble;0.0001;10000;9673;5;0.05;96.73
bubble;0.0001;10000;7827;6;0.06;78.27
bubble;0.0001;10000;5370;7;0.07;53.7
bubble;0.0001;10000;9737;5;0.05;97.37
bubble;0.0001;10000;9487;5;0.05;94.87
bubble;0.0001;10000;7420;7;0.07;74.2
bubble;0.0001;10000;3687;7;0.07;36.87
bubble;0.0001;10000;9117;4;0.04;91.17
bubble;0.0001;10000;6654;5;0.05;66.54
bubble;0.0001;10000;8609;3;0.03;86.09
bubble;0.0001;10000;8333;8;0.08;83.33
bubble;0.0001;10000;8492;2;0.02;84.92
bubble;0.0001;10000;9137;3;0.03;91.37
bubble;0.0001;10000;8989;8;0.08;89.89
bubble;0.0001;10000;9304;5;0.05;93.04
bubble;0.0001;10000;9782;4;0.04;97.82
bubble;0.0001;10000;9161;7;0.07;91.61
bubble;0.0001;10000;9122;3;0.03;91.22
bubble;0.0001;10000;8401;6;0.06;84.01
bubble;0.0001;10000;8358;7;0.07;83.58
bubble;0.0001;10000;8924;3;0.03;89.24
bubble;0.0001;10000;5327;9;0.09;53.27
bubble;0.0001;10000;3968;6;0.06;39.68
bubble;0.0001;10000;8962;8;0.08;89.62
bubble;0.0001;10000;6473;9;0.09;64.73
bubble;0.0001;10000;8695;7;0.07;86.95
bubble;0.0001;10000;5751;6;0.06;57.51
bubble;0.0001;10000;9661;2;0.02;96.61
bubble;0.0001;10000;8997;5;0.05;89.97
bubble;0.0001;10000;9681;4;0.04;96.81
bubble;0.0001;10000;9590;5;0.05;95.9
bubble;0.0001;10000;7132;7;0.07;71.32
bubble;0.0001;10000;5901;10;0.1;59.01
bubble;0.0001;10000;8162;2;0.02;81.62
bubble;0.0001;10000;9964;2;0.02;99.64
bubble;0.0001;10000;8769;10;0.1;87.69
bubble;0.0001;10000;4143;10;0.1;41.43
bubble;0.0001;10000;5123;7;0.07;51.23
bubble;0.0001;10000;7724;4;0.04;77.24
bubble;0.0001;10000;9100;2;0.02;91.0
bubble;0.0001;10000;8041;4;0.04;80.41
bubble;0.0001;10000;8947;7;0.07;89.47
bubble;0.0001;10000;8628;2;0.02;86.28
bubble;0.0001;10000;9610;6;0.06;96.1
bubble;0.0001;10000;6082;7;0.07;60.82
bubble;0.0001;10000;9753;4;0.04;97.53
bubble;0.0001;10000;8821;9;0.09;88.21
bubble;0.0001;10000;9568;3;0.03;95.68
bubble;0.0001;10000;9475;4;0.04;94.75
bubble;0.0001;10000;4105;8;0.08;41.05
bubble;0.0001;10000;9916;5;0.05;99.16
bubble;0.0001;10000;6440;8;0.08;64.4
bubble;0.0001;10000;6706;8;0.08;67.06
bubble;0.0001;10000;9563;8;0.08;95.63
bubble;0.0001;10000;7714;7;0.07;77.14
bubble;0.0001;10000;7032;6;0.06;70.32
bubble;0.0001;10000;9973;2;0.02;99.73
bubble;0.0001;10000;9731;3;0.03;97.31
bubble;0.0001;10000;3690;7;0.07;36.9
bubble;0.0001;10000;8898;9;0.09;88.98
bubble;0.0001;10000;7769;11;0.11;77.69
bubble;0.0001;10000;6220;6;0.06;62.2
bubble;0.0001;10000;9239;4;0.04;92.39
bubble;0.0001;10000;9772;3;0.03;97.72
bubble;0.0001;10000;9801;5;0.05;98.01
bubble;0.0001;10000;8360;6;0.06;83.6
bubble;0.0001;10000;9188;6;0.06;91.88
bubble;0.0001;10000;8261;6;0.06;82.61
bubble;0.0001;10000;8932;4;0.04;89.32
bubble;0.0001;10000;3790;8;0.08;37.9
bubble;0.0001;10000;9991;3;0.03;99.91
bubble;0.0001;10000;6644;5;0.05;66.44
bubble;0.0001;10000;9327;6;0.06;93.27
bubble;0.0001;10000;4502;5;0.05;45.02
bubble;0.0001;10000;9668;3;0.03;96.68
bubble;0.0001;10000;5311;5;0.05;53.11
bubble;0.0001;10000;9859;2;0.02;98.59
bubble;0.0001;10000;8976;2;0.02;89.76
bubble;0.0001;10000;6477;8;0.08;64.77
bubble;0.0001;10000;9986;3;0.03;99.86
bubble;0.0001;10000;9375;5;0.05;93.75
bubble;0.0001;10000;9387;4;0.04;93.87
bubble;0.0001;10000;5212;7;0.07;52.12
bubble;0.0001;10000;5827;10;0.1;58.27
bubble;0.0001;10000;9569;9;0.09;95.69
bubble;0.0001;10000;9422;7;0.07;94.22
bubble;0.0001;10000;8814;5;0.05;88.14
bubble;0.0001;10000;7203;4;0.04;72.03
bubble;0.0001;10000;9572;6;0.06;95.72
bubble;0.0001;10000;7814;5;0.05;78.14
